secid,date,days,impl_volatility,impl_strike,cp_flag,ticker,index_flag
115422,20150722,60,0.317229,114.3081,C,NFLX,0
115422,20150722,60,0.31867,112.4827,C,NFLX,0
115422,20150722,60,0.320418,110.6711,C,NFLX,0
115422,20150722,60,0.322535,108.8377,C,NFLX,0
115422,20150722,60,0.325088,106.9462,C,NFLX,0
115422,20150722,60,0.328198,104.9513,C,NFLX,0
115422,20150722,60,0.332228,102.7846,C,NFLX,0
115422,20150722,60,0.337917,100.3322,C,NFLX,0
115422,20150723,30,0.311243,119.1821,C,NFLX,0
115422,20150723,30,0.308569,117.3492,C,NFLX,0
115422,20150723,30,0.307022,115.7695,C,NFLX,0
115422,20150723,30,0.306252,114.3486,C,NFLX,0
115422,20150723,30,0.306025,113.0282,C,NFLX,0
115422,20150723,30,0.306228,111.7697,C,NFLX,0
115422,20150723,30,0.306845,110.5443,C,NFLX,0
115422,20150723,30,0.307882,109.3276,C,NFLX,0
115422,20150723,30,0.309323,108.0941,C,NFLX,0
115422,20150723,30,0.311341,106.8173,C,NFLX,0
115422,20150723,30,0.314546,105.4572,C,NFLX,0
115422,20150723,30,0.320345,103.9381,C,NFLX,0
115422,20150723,30,0.331008,102.1203,C,NFLX,0
115422,20150723,60,0.321434,123.9691,C,NFLX,0
115422,20150723,60,0.320536,121.2632,C,NFLX,0
115422,20150723,60,0.320305,118.9126,C,NFLX,0
115422,20150723,60,0.320607,116.7908,C,NFLX,0
115422,20150723,60,0.321393,114.8178,C,NFLX,0
115422,20150723,60,0.322614,112.9364,C,NFLX,0
115422,20150723,60,0.324152,111.1031,C,NFLX,0
115422,20150723,60,0.326008,109.2834,C,NFLX,0
115422,20150723,60,0.328392,107.4407,C,NFLX,0
115422,20150723,60,0.331533,105.5343,C,NFLX,0
115422,20150723,60,0.335769,103.5101,C,NFLX,0
115422,20150723,60,0.342145,101.2752,C,NFLX,0
115422,20150723,60,0.353419,98.63684,C,NFLX,0
115422,20150724,30,0.317974,118.5724,C,NFLX,0
115422,20150724,30,0.315499,116.7163,C,NFLX,0
115422,20150724,30,0.314211,115.1159,C,NFLX,0
115422,20150724,30,0.313607,113.673,C,NFLX,0
115422,20150724,30,0.313433,112.3296,C,NFLX,0
115422,20150724,30,0.313666,111.049,C,NFLX,0
115422,20150724,30,0.314374,109.8024,C,NFLX,0
115422,20150724,30,0.315415,108.5644,C,NFLX,0
115422,20150724,30,0.316585,107.3114,C,NFLX,0
115422,20150724,30,0.318052,106.0197,C,NFLX,0
115422,20150724,30,0.32037,104.6534,C,NFLX,0
115422,20150724,30,0.324094,103.156,C,NFLX,0
115422,20150724,30,0.329506,101.448,C,NFLX,0
115422,20150724,60,0.327647,123.4159,C,NFLX,0
115422,20150724,60,0.327148,120.6869,C,NFLX,0
115422,20150724,60,0.327185,118.3083,C,NFLX,0
115422,20150724,60,0.327643,116.156,C,NFLX,0
115422,20150724,60,0.328528,114.1527,C,NFLX,0
115422,20150724,60,0.329799,112.2414,C,NFLX,0
115422,20150724,60,0.33139,110.3794,C,NFLX,0
115422,20150724,60,0.333267,108.5318,C,NFLX,0
115422,20150724,60,0.33534,106.6636,C,NFLX,0
115422,20150724,60,0.337551,104.7422,C,NFLX,0
115422,20150724,60,0.340273,102.723,C,NFLX,0
115422,20150724,60,0.344332,100.5286,C,NFLX,0
115422,20150724,60,0.350515,98.03689,C,NFLX,0
115422,20150727,30,0.339605,116.0892,C,NFLX,0
115422,20150727,30,0.336969,114.149,C,NFLX,0
115422,20150727,30,0.335843,112.4828,C,NFLX,0
115422,20150727,30,0.335612,110.9827,C,NFLX,0
115422,20150727,30,0.335962,109.5856,C,NFLX,0
115422,20150727,30,0.336725,108.2506,C,NFLX,0
115422,20150727,30,0.337905,106.948,C,NFLX,0
115422,20150727,30,0.339917,105.6519,C,NFLX,0
115422,20150727,30,0.343405,104.3283,C,NFLX,0
115422,20150727,30,0.348799,102.9351,C,NFLX,0
115422,20150727,30,0.356474,101.4187,C,NFLX,0
115422,20150727,30,0.367359,99.69662,C,NFLX,0
115422,20150727,30,0.383378,97.62667,C,NFLX,0
115422,20150727,60,0.346294,121.0246,C,NFLX,0
115422,20150727,60,0.345252,118.1778,C,NFLX,0
115422,20150727,60,0.345268,115.7203,C,NFLX,0
115422,20150727,60,0.34591,113.5038,C,NFLX,0
115422,20150727,60,0.347006,111.4413,C,NFLX,0
115422,20150727,60,0.348524,109.4739,C,NFLX,0
115422,20150727,60,0.350505,107.5581,C,NFLX,0
115422,20150727,60,0.353114,105.6559,C,NFLX,0
115422,20150727,60,0.356732,103.724,C,NFLX,0
115422,20150727,60,0.361911,101.7105,C,NFLX,0
115422,20150727,60,0.369281,99.54335,C,NFLX,0
115422,20150727,60,0.380584,97.09791,C,NFLX,0
115422,20150727,60,0.400172,94.11268,C,NFLX,0
115422,20150728,30,0.331235,116.3399,C,NFLX,0
115422,20150728,30,0.329152,114.4556,C,NFLX,0
115422,20150728,30,0.328166,112.8257,C,NFLX,0
115422,20150728,30,0.327982,111.3559,C,NFLX,0
115422,20150728,30,0.32848,109.9874,C,NFLX,0
115422,20150728,30,0.329696,108.6803,C,NFLX,0
115422,20150728,30,0.331735,107.4022,C,NFLX,0
115422,20150728,30,0.334736,106.1232,C,NFLX,0
115422,20150728,30,0.338775,104.8109,C,NFLX,0
115422,20150728,30,0.343888,103.4315,C,NFLX,0
115422,20150728,30,0.350408,101.9418,C,NFLX,0
115422,20150728,30,0.359442,100.2669,C,NFLX,0
115422,20150728,30,0.373655,98.25867,C,NFLX,0
115422,20150728,60,0.340925,121.3001,C,NFLX,0
115422,20150728,60,0.339323,118.4681,C,NFLX,0
115422,20150728,60,0.338973,116.0351,C,NFLX,0
115422,20150728,60,0.339624,113.8532,C,NFLX,0
115422,20150728,60,0.340839,111.8239,C,NFLX,0
115422,20150728,60,0.342385,109.885,C,NFLX,0
115422,20150728,60,0.344497,107.9964,C,NFLX,0
115422,20150728,60,0.347527,106.1189,C,NFLX,0
115422,20150728,60,0.351647,104.206,C,NFLX,0
115422,20150728,60,0.35701,102.2087,C,NFLX,0
115422,20150728,60,0.364165,100.0613,C,NFLX,0
115422,20150728,60,0.374949,97.64331,C,NFLX,0
115422,20150728,60,0.393848,94.69379,C,NFLX,0
115422,20150729,30,0.320009,116.1856,C,NFLX,0
115422,20150729,30,0.317816,114.3627,C,NFLX,0
115422,20150729,30,0.316953,112.7918,C,NFLX,0
115422,20150729,30,0.317002,111.3757,C,NFLX,0
115422,20150729,30,0.317762,110.0555,C,NFLX,0
115422,20150729,30,0.319107,108.7911,C,NFLX,0
115422,20150729,30,0.321128,107.5525,C,NFLX,0
115422,20150729,30,0.324187,106.312,C,NFLX,0
115422,20150729,30,0.328519,105.0361,C,NFLX,0
115422,20150729,30,0.333992,103.6905,C,NFLX,0
115422,20150729,30,0.340185,102.2409,C,NFLX,0
115422,20150729,30,0.346387,100.6516,C,NFLX,0
115422,20150729,30,0.352529,98.86497,C,NFLX,0
115422,20150729,60,0.33408,121.1751,C,NFLX,0
115422,20150729,60,0.333824,118.4534,C,NFLX,0
115422,20150729,60,0.334457,116.0901,C,NFLX,0
115422,20150729,60,0.335617,113.9484,C,NFLX,0
115422,20150729,60,0.337152,111.947,C,NFLX,0
115422,20150729,60,0.338946,110.0298,C,NFLX,0
115422,20150729,60,0.341079,108.1576,C,NFLX,0
115422,20150729,60,0.343846,106.2955,C,NFLX,0
115422,20150729,60,0.347576,104.401,C,NFLX,0
115422,20150729,60,0.352546,102.4259,C,NFLX,0
115422,20150729,60,0.358935,100.3104,C,NFLX,0
115422,20150729,60,0.366484,97.98419,C,NFLX,0
115422,20150729,60,0.375086,95.34978,C,NFLX,0
115422,20150730,30,0.32843,121.3205,C,NFLX,0
115422,20150730,30,0.327672,119.4064,C,NFLX,0
115422,20150730,30,0.32744,117.7293,C,NFLX,0
115422,20150730,30,0.327722,116.2064,C,NFLX,0
115422,20150730,30,0.328528,114.783,C,NFLX,0
115422,20150730,30,0.329842,113.4194,C,NFLX,0
115422,20150730,30,0.33181,112.0848,C,NFLX,0
115422,20150730,30,0.334868,110.7497,C,NFLX,0
115422,20150730,30,0.339233,109.378,C,NFLX,0
115422,20150730,30,0.344685,107.9337,C,NFLX,0
115422,20150730,30,0.35181,106.3679,C,NFLX,0
115422,20150730,30,0.362773,104.581,C,NFLX,0
115422,20150730,30,0.381023,102.3835,C,NFLX,0
115422,20150730,60,0.340137,126.5504,C,NFLX,0
115422,20150730,60,0.339055,123.6235,C,NFLX,0
115422,20150730,60,0.339047,121.0978,C,NFLX,0
115422,20150730,60,0.339731,118.821,C,NFLX,0
115422,20150730,60,0.340924,116.7021,C,NFLX,0
115422,20150730,60,0.342598,114.6797,C,NFLX,0
115422,20150730,60,0.34492,112.7088,C,NFLX,0
115422,20150730,60,0.348193,110.7472,C,NFLX,0
115422,20150730,60,0.35251,108.7462,C,NFLX,0
115422,20150730,60,0.357763,106.6582,C,NFLX,0
115422,20150730,60,0.364315,104.4225,C,NFLX,0
115422,20150730,60,0.373481,101.9332,C,NFLX,0
115422,20150730,60,0.388359,98.97378,C,NFLX,0
115422,20150731,30,0.330347,124.3754,C,NFLX,0
115422,20150731,30,0.32886,122.3822,C,NFLX,0
115422,20150731,30,0.328171,120.6473,C,NFLX,0
115422,20150731,30,0.328265,119.0801,C,NFLX,0
115422,20150731,30,0.328983,117.618,C,NFLX,0
115422,20150731,30,0.330199,116.2181,C,NFLX,0
115422,20150731,30,0.331781,114.8479,C,NFLX,0
115422,20150731,30,0.333658,113.4811,C,NFLX,0
115422,20150731,30,0.33619,112.0898,C,NFLX,0
115422,20150731,30,0.340079,110.6365,C,NFLX,0
115422,20150731,30,0.345858,109.0692,C,NFLX,0
115422,20150731,30,0.354447,107.3056,C,NFLX,0
115422,20150731,30,0.368851,105.1768,C,NFLX,0
115422,20150731,60,0.347476,130.0483,C,NFLX,0
115422,20150731,60,0.345239,126.9289,C,NFLX,0
115422,20150731,60,0.344551,124.266,C,NFLX,0
115422,20150731,60,0.344854,121.882,C,NFLX,0
115422,20150731,60,0.345918,119.6734,C,NFLX,0
115422,20150731,60,0.347577,117.569,C,NFLX,0
115422,20150731,60,0.349701,115.518,C,NFLX,0
115422,20150731,60,0.35224,113.4796,C,NFLX,0
115422,20150731,60,0.355338,111.4122,C,NFLX,0
115422,20150731,60,0.359349,109.2699,C,NFLX,0
115422,20150731,60,0.364875,106.9869,C,NFLX,0
115422,20150731,60,0.373492,104.4452,C,NFLX,0
115422,20150731,60,0.389922,101.369,C,NFLX,0
115422,20150803,30,0.33606,122.6603,C,NFLX,0
115422,20150803,30,0.333716,120.6387,C,NFLX,0
115422,20150803,30,0.332399,118.8904,C,NFLX,0
115422,20150803,30,0.331702,117.3134,C,NFLX,0
115422,20150803,30,0.331404,115.8462,C,NFLX,0
115422,20150803,30,0.33148,114.449,C,NFLX,0
115422,20150803,30,0.331896,113.0908,C,NFLX,0
115422,20150803,30,0.332665,111.7456,C,NFLX,0
115422,20150803,30,0.334024,110.3853,C,NFLX,0
115422,20150803,30,0.336187,108.9786,C,NFLX,0
115422,20150803,30,0.339117,107.4887,C,NFLX,0
115422,20150803,30,0.342852,105.8657,C,NFLX,0
115422,20150803,30,0.347351,104.0404,C,NFLX,0
115422,20150803,60,0.362675,128.8392,C,NFLX,0
115422,20150803,60,0.359923,125.5972,C,NFLX,0
115422,20150803,60,0.359049,122.8459,C,NFLX,0
115422,20150803,60,0.359289,120.389,C,NFLX,0
115422,20150803,60,0.360108,118.1118,C,NFLX,0
115422,20150803,60,0.361131,115.9419,C,NFLX,0
115422,20150803,60,0.362264,113.8344,C,NFLX,0
115422,20150803,60,0.363668,111.7536,C,NFLX,0
115422,20150803,60,0.365606,109.6588,C,NFLX,0
115422,20150803,60,0.368278,107.5056,C,NFLX,0
115422,20150803,60,0.371931,105.2371,C,NFLX,0
115422,20150803,60,0.377038,102.7701,C,NFLX,0
115422,20150803,60,0.383723,99.99029,C,NFLX,0
115422,20150804,30,0.388321,133.9059,C,NFLX,0
115422,20150804,30,0.38626,131.3767,C,NFLX,0
115422,20150804,30,0.385181,129.1851,C,NFLX,0
115422,20150804,30,0.385111,127.2144,C,NFLX,0
115422,20150804,30,0.38562,125.3802,C,NFLX,0
115422,20150804,30,0.386542,123.6294,C,NFLX,0
115422,20150804,30,0.388184,121.9249,C,NFLX,0
115422,20150804,30,0.390862,120.23,C,NFLX,0
115422,20150804,30,0.394495,118.5035,C,NFLX,0
115422,20150804,30,0.398873,116.7069,C,NFLX,0
115422,20150804,30,0.404214,114.7932,C,NFLX,0
115422,20150804,30,0.411661,112.679,C,NFLX,0
115422,20150804,30,0.424873,110.1757,C,NFLX,0
115422,20150804,60,0.426077,142.2922,C,NFLX,0
115422,20150804,60,0.412592,137.6068,C,NFLX,0
115422,20150804,60,0.406464,133.9632,C,NFLX,0
115422,20150804,60,0.404687,130.8746,C,NFLX,0
115422,20150804,60,0.404895,128.0752,C,NFLX,0
115422,20150804,60,0.405938,125.4321,C,NFLX,0
115422,20150804,60,0.407668,122.877,C,NFLX,0
115422,20150804,60,0.410227,120.3556,C,NFLX,0
115422,20150804,60,0.41349,117.8114,C,NFLX,0
115422,20150804,60,0.417148,115.1949,C,NFLX,0
115422,20150804,60,0.421526,112.4452,C,NFLX,0
115422,20150804,60,0.428608,109.4389,C,NFLX,0
115422,20150804,60,0.443963,105.866,C,NFLX,0
115422,20150805,30,0.431185,138.3577,C,NFLX,0
115422,20150805,30,0.43068,135.5134,C,NFLX,0
115422,20150805,30,0.429977,133.0069,C,NFLX,0
115422,20150805,30,0.429562,130.7374,C,NFLX,0
115422,20150805,30,0.429936,128.6342,C,NFLX,0
115422,20150805,30,0.431077,126.6346,C,NFLX,0
115422,20150805,30,0.433222,124.6914,C,NFLX,0
115422,20150805,30,0.436893,122.7598,C,NFLX,0
115422,20150805,30,0.442206,120.7874,C,NFLX,0
115422,20150805,30,0.449001,118.7224,C,NFLX,0
115422,20150805,30,0.457941,116.4976,C,NFLX,0
115422,20150805,30,0.471325,113.9867,C,NFLX,0
115422,20150805,30,0.493172,110.9503,C,NFLX,0
115422,20150805,60,0.495393,149.563,C,NFLX,0
115422,20150805,60,0.479285,143.8056,C,NFLX,0
115422,20150805,60,0.464553,139.0738,C,NFLX,0
115422,20150805,60,0.455158,135.1816,C,NFLX,0
115422,20150805,60,0.451229,131.8369,C,NFLX,0
115422,20150805,60,0.450879,128.7851,C,NFLX,0
115422,20150805,60,0.452669,125.8752,C,NFLX,0
115422,20150805,60,0.455965,123.0142,C,NFLX,0
115422,20150805,60,0.460515,120.1277,C,NFLX,0
115422,20150805,60,0.466471,117.1462,C,NFLX,0
115422,20150805,60,0.474939,113.9732,C,NFLX,0
115422,20150805,60,0.488678,110.4304,C,NFLX,0
115422,20150805,60,0.514058,106.1328,C,NFLX,0
115422,20150806,30,0.491104,143.8089,C,NFLX,0
115422,20150806,30,0.482107,140.1705,C,NFLX,0
115422,20150806,30,0.47742,137.1694,C,NFLX,0
115422,20150806,30,0.474537,134.524,C,NFLX,0
115422,20150806,30,0.472732,132.1029,C,NFLX,0
115422,20150806,30,0.471625,129.8243,C,NFLX,0
115422,20150806,30,0.471419,127.6346,C,NFLX,0
115422,20150806,30,0.472475,125.4852,C,NFLX,0
115422,20150806,30,0.4749,123.322,C,NFLX,0
115422,20150806,30,0.479054,121.0887,C,NFLX,0
115422,20150806,30,0.486247,118.7026,C,NFLX,0
115422,20150806,30,0.498523,116.026,C,NFLX,0
115422,20150806,30,0.51848,112.8361,C,NFLX,0
115422,20150806,60,0.506383,153.5894,C,NFLX,0
115422,20150806,60,0.491638,147.6342,C,NFLX,0
115422,20150806,60,0.482159,142.8833,C,NFLX,0
115422,20150806,60,0.477002,138.8808,C,NFLX,0
115422,20150806,60,0.474562,135.3209,C,NFLX,0
115422,20150806,60,0.473866,132.0226,C,NFLX,0
115422,20150806,60,0.474573,128.8784,C,NFLX,0
115422,20150806,60,0.476551,125.8056,C,NFLX,0
115422,20150806,60,0.479608,122.7289,C,NFLX,0
115422,20150806,60,0.483626,119.5806,C,NFLX,0
115422,20150806,60,0.488763,116.2829,C,NFLX,0
115422,20150806,60,0.495839,112.7209,C,NFLX,0
115422,20150806,60,0.507821,108.658,C,NFLX,0
115422,20150807,30,0.465576,139.4746,C,NFLX,0
115422,20150807,30,0.458134,136.1635,C,NFLX,0
115422,20150807,30,0.453889,133.3982,C,NFLX,0
115422,20150807,30,0.451398,130.9567,C,NFLX,0
115422,20150807,30,0.45017,128.721,C,NFLX,0
115422,20150807,30,0.449748,126.612,C,NFLX,0
115422,20150807,30,0.450004,124.5769,C,NFLX,0
115422,20150807,30,0.451014,122.5732,C,NFLX,0
115422,20150807,30,0.452858,120.5569,C,NFLX,0
115422,20150807,30,0.455788,118.4822,C,NFLX,0
115422,20150807,30,0.460204,116.2901,C,NFLX,0
115422,20150807,30,0.466543,113.897,C,NFLX,0
115422,20150807,30,0.475633,111.1733,C,NFLX,0
115422,20150807,60,0.481425,148.4589,C,NFLX,0
115422,20150807,60,0.470523,143.1454,C,NFLX,0
115422,20150807,60,0.46491,138.8769,C,NFLX,0
115422,20150807,60,0.462533,135.2072,C,NFLX,0
115422,20150807,60,0.461823,131.8849,C,NFLX,0
115422,20150807,60,0.461809,128.7667,C,NFLX,0
115422,20150807,60,0.462417,125.7761,C,NFLX,0
115422,20150807,60,0.46398,122.8516,C,NFLX,0
115422,20150807,60,0.466563,119.926,C,NFLX,0
115422,20150807,60,0.470181,116.9339,C,NFLX,0
115422,20150807,60,0.475113,113.7974,C,NFLX,0
115422,20150807,60,0.482078,110.4038,C,NFLX,0
115422,20150807,60,0.49383,106.5272,C,NFLX,0
115422,20150810,30,0.431993,137.631,C,NFLX,0
115422,20150810,30,0.424112,134.5693,C,NFLX,0
115422,20150810,30,0.419187,132.0145,C,NFLX,0
115422,20150810,30,0.416408,129.7734,C,NFLX,0
115422,20150810,30,0.415123,127.7266,C,NFLX,0
115422,20150810,30,0.414983,125.7979,C,NFLX,0
115422,20150810,30,0.416024,123.9343,C,NFLX,0
115422,20150810,30,0.41832,122.0898,C,NFLX,0
115422,20150810,30,0.421829,120.2171,C,NFLX,0
115422,20150810,30,0.426878,118.2673,C,NFLX,0
115422,20150810,30,0.434346,116.1712,C,NFLX,0
115422,20150810,30,0.445275,113.8236,C,NFLX,0
115422,20150810,30,0.460794,111.0676,C,NFLX,0
115422,20150810,60,0.463916,146.791,C,NFLX,0
115422,20150810,60,0.453559,141.7365,C,NFLX,0
115422,20150810,60,0.447739,137.6461,C,NFLX,0
115422,20150810,60,0.444735,134.1204,C,NFLX,0
115422,20150810,60,0.443566,130.9392,C,NFLX,0
115422,20150810,60,0.44364,127.9657,C,NFLX,0
115422,20150810,60,0.4447,125.1135,C,NFLX,0
115422,20150810,60,0.446818,122.3158,C,NFLX,0
115422,20150810,60,0.450364,119.5049,C,NFLX,0
115422,20150810,60,0.45583,116.6057,C,NFLX,0
115422,20150810,60,0.463563,113.5251,C,NFLX,0
115422,20150810,60,0.474499,110.1299,C,NFLX,0
115422,20150810,60,0.492849,106.1331,C,NFLX,0
115422,20150811,30,0.434595,137.4056,C,NFLX,0
115422,20150811,30,0.43009,134.4357,C,NFLX,0
115422,20150811,30,0.427385,131.9035,C,NFLX,0
115422,20150811,30,0.426016,129.6482,C,NFLX,0
115422,20150811,30,0.425689,127.57,C,NFLX,0
115422,20150811,30,0.426074,125.5997,C,NFLX,0
115422,20150811,30,0.426871,123.6887,C,NFLX,0
115422,20150811,30,0.427831,121.8006,C,NFLX,0
115422,20150811,30,0.428915,119.9017,C,NFLX,0
115422,20150811,30,0.430541,117.956,C,NFLX,0
115422,20150811,30,0.433558,115.9078,C,NFLX,0
115422,20150811,30,0.438933,113.6686,C,NFLX,0
115422,20150811,30,0.448068,111.0939,C,NFLX,0
115422,20150811,60,0.47424,147.0765,C,NFLX,0
115422,20150811,60,0.465461,141.9888,C,NFLX,0
115422,20150811,60,0.460517,137.8244,C,NFLX,0
115422,20150811,60,0.458312,134.2214,C,NFLX,0
115422,20150811,60,0.457911,130.9602,C,NFLX,0
115422,20150811,60,0.458559,127.9004,C,NFLX,0
115422,20150811,60,0.459799,124.9566,C,NFLX,0
115422,20150811,60,0.461383,122.0675,C,NFLX,0
115422,20150811,60,0.463161,119.1789,C,NFLX,0
115422,20150811,60,0.464903,116.2438,C,NFLX,0
115422,20150811,60,0.466513,113.21,C,NFLX,0
115422,20150811,60,0.469022,109.9865,C,NFLX,0
115422,20150811,60,0.475088,106.3745,C,NFLX,0
115422,20150812,30,0.450088,135.4838,C,NFLX,0
115422,20150812,30,0.444152,132.4127,C,NFLX,0
115422,20150812,30,0.440682,129.821,C,NFLX,0
115422,20150812,30,0.438692,127.5219,C,NFLX,0
115422,20150812,30,0.437644,125.4078,C,NFLX,0
115422,20150812,30,0.437387,123.4112,C,NFLX,0
115422,20150812,30,0.437957,121.483,C,NFLX,0
115422,20150812,30,0.439449,119.5808,C,NFLX,0
115422,20150812,30,0.442048,117.6602,C,NFLX,0
115422,20150812,30,0.446082,115.6729,C,NFLX,0
115422,20150812,30,0.45204,113.5565,C,NFLX,0
115422,20150812,30,0.460969,111.2134,C,NFLX,0
115422,20150812,30,0.475049,108.4727,C,NFLX,0
115422,20150812,60,0.48992,145.3468,C,NFLX,0
115422,20150812,60,0.481775,140.1982,C,NFLX,0
115422,20150812,60,0.477681,135.983,C,NFLX,0
115422,20150812,60,0.476075,132.3177,C,NFLX,0
115422,20150812,60,0.475846,128.9841,C,NFLX,0
115422,20150812,60,0.476403,125.8522,C,NFLX,0
115422,20150812,60,0.477596,122.8437,C,NFLX,0
115422,20150812,60,0.479503,119.8962,C,NFLX,0
115422,20150812,60,0.482353,116.9469,C,NFLX,0
115422,20150812,60,0.486578,113.9286,C,NFLX,0
115422,20150812,60,0.492918,110.7511,C,NFLX,0
115422,20150812,60,0.503454,107.261,C,NFLX,0
115422,20150812,60,0.522817,103.1479,C,NFLX,0
115422,20150813,30,0.450264,139.1111,C,NFLX,0
115422,20150813,30,0.44472,135.9689,C,NFLX,0
115422,20150813,30,0.441157,133.3021,C,NFLX,0
115422,20150813,30,0.439177,130.939,C,NFLX,0
115422,20150813,30,0.438333,128.7687,C,NFLX,0
115422,20150813,30,0.438376,126.7181,C,NFLX,0
115422,20150813,30,0.439385,124.7357,C,NFLX,0
115422,20150813,30,0.441545,122.7764,C,NFLX,0
115422,20150813,30,0.444952,120.7917,C,NFLX,0
115422,20150813,30,0.449779,118.7316,C,NFLX,0
115422,20150813,30,0.456578,116.5312,C,NFLX,0
115422,20150813,30,0.46676,114.0827,C,NFLX,0
115422,20150813,30,0.483685,111.1773,C,NFLX,0
115422,20150813,60,0.489897,149.2315,C,NFLX,0
115422,20150813,60,0.47817,143.7639,C,NFLX,0
115422,20150813,60,0.469487,139.2868,C,NFLX,0
115422,20150813,60,0.46367,135.4625,C,NFLX,0
115422,20150813,60,0.46056,132.0693,C,NFLX,0
115422,20150813,60,0.459687,128.9411,C,NFLX,0
115422,20150813,60,0.46099,125.9667,C,NFLX,0
115422,20150813,60,0.464408,123.0525,C,NFLX,0
115422,20150813,60,0.469261,120.1123,C,NFLX,0
115422,20150813,60,0.475097,117.0785,C,NFLX,0
115422,20150813,60,0.48245,113.8701,C,NFLX,0
115422,20150813,60,0.493059,110.3485,C,NFLX,0
115422,20150813,60,0.512828,106.1772,C,NFLX,0
115422,20150814,30,0.407346,137.0919,C,NFLX,0
115422,20150814,30,0.402514,134.2953,C,NFLX,0
115422,20150814,30,0.40016,131.9316,C,NFLX,0
115422,20150814,30,0.399078,129.8225,C,NFLX,0
115422,20150814,30,0.398776,127.8722,C,NFLX,0
115422,20150814,30,0.399145,126.0212,C,NFLX,0
115422,20150814,30,0.400219,124.2252,C,NFLX,0
115422,20150814,30,0.402054,122.4459,C,NFLX,0
115422,20150814,30,0.404688,120.6432,C,NFLX,0
115422,20150814,30,0.408314,118.7756,C,NFLX,0
115422,20150814,30,0.413546,116.786,C,NFLX,0
115422,20150814,30,0.421417,114.5819,C,NFLX,0
115422,20150814,30,0.433469,112.0119,C,NFLX,0
115422,20150814,60,0.457938,146.8425,C,NFLX,0
115422,20150814,60,0.446576,141.7956,C,NFLX,0
115422,20150814,60,0.437802,137.6471,C,NFLX,0
115422,20150814,60,0.432697,134.1331,C,NFLX,0
115422,20150814,60,0.430969,131.0235,C,NFLX,0
115422,20150814,60,0.431543,128.1395,C,NFLX,0
115422,20150814,60,0.433659,125.3699,C,NFLX,0
115422,20150814,60,0.436961,122.638,C,NFLX,0
115422,20150814,60,0.44103,119.8783,C,NFLX,0
115422,20150814,60,0.445841,117.0339,C,NFLX,0
115422,20150814,60,0.45254,114.0211,C,NFLX,0
115422,20150814,60,0.462975,110.6941,C,NFLX,0
115422,20150814,60,0.479829,106.7983,C,NFLX,0
115422,20150817,30,0.404592,139.1759,C,NFLX,0
115422,20150817,30,0.399957,136.361,C,NFLX,0
115422,20150817,30,0.397895,133.9829,C,NFLX,0
115422,20150817,30,0.3971,131.8584,C,NFLX,0
115422,20150817,30,0.396988,129.8898,C,NFLX,0
115422,20150817,30,0.397444,128.0187,C,NFLX,0
115422,20150817,30,0.398503,126.2019,C,NFLX,0
115422,20150817,30,0.400199,124.402,C,NFLX,0
115422,20150817,30,0.402633,122.5798,C,NFLX,0
115422,20150817,30,0.405939,120.6945,C,NFLX,0
115422,20150817,30,0.410314,118.6957,C,NFLX,0
115422,20150817,30,0.416351,116.5056,C,NFLX,0
115422,20150817,30,0.425629,113.9847,C,NFLX,0
115422,20150817,60,0.472782,150.1167,C,NFLX,0
115422,20150817,60,0.463177,144.8967,C,NFLX,0
115422,20150817,60,0.453085,140.4587,C,NFLX,0
115422,20150817,60,0.444811,136.6537,C,NFLX,0
115422,20150817,60,0.440425,133.3366,C,NFLX,0
115422,20150817,60,0.439416,130.3125,C,NFLX,0
115422,20150817,60,0.440342,127.4341,C,NFLX,0
115422,20150817,60,0.442242,124.6114,C,NFLX,0
115422,20150817,60,0.444715,121.7801,C,NFLX,0
115422,20150817,60,0.447647,118.8859,C,NFLX,0
115422,20150817,60,0.451449,115.8603,C,NFLX,0
115422,20150817,60,0.457086,112.5938,C,NFLX,0
115422,20150817,60,0.465582,108.9129,C,NFLX,0
115422,20150818,30,0.396767,137.4262,C,NFLX,0
115422,20150818,30,0.392736,134.7159,C,NFLX,0
115422,20150818,30,0.391118,132.4185,C,NFLX,0
115422,20150818,30,0.390461,130.3566,C,NFLX,0
115422,20150818,30,0.390388,128.4433,C,NFLX,0
115422,20150818,30,0.39089,126.624,C,NFLX,0
115422,20150818,30,0.392009,124.8567,C,NFLX,0
115422,20150818,30,0.393773,123.1046,C,NFLX,0
115422,20150818,30,0.396241,121.3296,C,NFLX,0
115422,20150818,30,0.399604,119.4918,C,NFLX,0
115422,20150818,30,0.404296,117.5379,C,NFLX,0
115422,20150818,30,0.411074,115.3851,C,NFLX,0
115422,20150818,30,0.421364,112.8929,C,NFLX,0
115422,20150818,60,0.466046,148.1304,C,NFLX,0
115422,20150818,60,0.454896,142.9691,C,NFLX,0
115422,20150818,60,0.445088,138.6733,C,NFLX,0
115422,20150818,60,0.438873,135.0425,C,NFLX,0
115422,20150818,60,0.436451,131.852,C,NFLX,0
115422,20150818,60,0.436508,128.9051,C,NFLX,0
115422,20150818,60,0.437828,126.08,C,NFLX,0
115422,20150818,60,0.439914,123.3035,C,NFLX,0
115422,20150818,60,0.442814,120.5148,C,NFLX,0
115422,20150818,60,0.446824,117.652,C,NFLX,0
115422,20150818,60,0.452314,114.6362,C,NFLX,0
